id,genres,name,platforms,rating,companies,release_date
89974,"Simulator, Indie",Mother Simulator,PC (Microsoft Windows),70.0,Steppe Hare Studio,2018-05-22
3741,"Point-and-click, Adventure",Putt-Putt and Pep's Dog on a Stick,"Linux, PC (Microsoft Windows), Mac",70.0,Humongous Entertainment,1996-10-01
17724,"Strategy, Indie",War on Folvos,PC (Microsoft Windows),70.0,Lonely Troops,2014-07-05
32763,"Adventure, Indie",Khimera: Destroy All Monster Girls,PC (Microsoft Windows),70.0,Suits & Sandals,2016-05-08
106396,"Strategy, Adventure",Duke of Defense,"PC (Microsoft Windows), Xbox One, Nintendo Switch",70.0,Hitcents,2019-04-04
29932,"Adventure, Indie",School of Talent: Suzu-Route,"PC (Microsoft Windows), Mac",70.0,MyDearest,2017-02-23
19483,"Role-playing (RPG), Adventure, Indie, Visual Novel",Choice of Alexandria,"Linux, PC (Microsoft Windows), Mac",70.0,Choice of Games,2016-06-10
81009,"Adventure, Indie, Visual Novel",Mhakna Gramura and Fairy Bell,"Linux, PC (Microsoft Windows), Mac",70.0,"ALICE IN DISSONANCE, Sekai Project",2018-02-19
33732,"Role-playing (RPG), Adventure, Indie",Aveyond 4: Shadow of the Mist,PC (Microsoft Windows),70.0,Degica Games,2016-02-01
17172,"Puzzle, Racing, Simulator, Adventure",Planes,"PC (Microsoft Windows), Wii U",70.0,"Disney Interactive, Behaviour Interactive",2013-08-06
36409,"Simulator, Strategy",Gardens Inc.: From Rakes to Riches,PC (Microsoft Windows),70.0,"MumboJumbo, Nitreal",2014-03-25
87687,"Simulator, Strategy",DeckEleven's Railroads,Android,70.0,DeckEleven Entertainment,2014-04-11
80968,"Role-playing (RPG), Adventure, Indie",Beyond the Wall,"Linux, PC (Microsoft Windows), Mac",70.0,For Kids,2017-10-24
33515,"Platform, Tactical, Indie, Arcade",Chicku,PC (Microsoft Windows),70.0,Gatling Goat Studios,2016-05-05
108300,"Adventure, Indie",The Spy Who Shrunk Me,PC (Microsoft Windows),70.0,Catland,2018-12-18
25159,"Strategy, Indie, Card & Board Game",Othello,"Linux, PC (Microsoft Windows), Mac, TRS-80",70.0,BlueLine Games,1982-05-15
29169,Strategy,Cyborg Tower Defense,PC (Microsoft Windows),70.0,Big Fun Games,2017-04-14
41824,"Adventure, Visual Novel",Psychedelica of the Ashen Hawk,"PC (Microsoft Windows), PlayStation Vita",70.0,"Otomate, Aksys Games, Idea Factory",2016-09-29
27815,"Puzzle, Strategy",Rocket Mania Deluxe,PC (Microsoft Windows),70.0,PopCap Games,2006-08-30
31915,"Adventure, Indie",Zzzz-Zzzz-Zzzz,PC (Microsoft Windows),70.0,"SaintHeiser, Dagestan Technology",2017-06-05
86645,"Role-playing (RPG), Turn-based strategy (TBS), Adventure, Indie, Visual Novel",Touhou Genso Wanderer Reloaded,"PC (Microsoft Windows), PlayStation Vita, PlayStation 4, Nintendo Switch",70.0,"Mediascape, AQUA STYLE, NIS America",2016-12-22
81124,"Strategy, Turn-based strategy (TBS), Card & Board Game",Scythe: Digital Edition,"PC (Microsoft Windows), Mac, iOS",70.0,"Asmodee Digital, The Knights of Unity",2018-09-05
89428,"Role-playing (RPG), Strategy, Adventure, Indie",Nalogi,PC (Microsoft Windows),70.0,Tranquility Games,2018-03-17
91057,"Role-playing (RPG), Simulator, Strategy, Adventure, Indie",Light Fairytale Episode 1,"Linux, PC (Microsoft Windows), Mac, PlayStation 4, Xbox One, Nintendo Switch, Xbox Series X|S",70.0,neko.works,2019-05-13
61622,"Shooter, Simulator, Adventure",Sacralith: The Archer's Tale,"PC (Microsoft Windows), PlayStation VR",70.0,Odd Meter,2017-12-11
9289,"Adventure, Indie",iBomber Attack,"Linux, PC (Microsoft Windows), Mac",70.0,Cobra Mobile,2012-11-01
28187,"Simulator, Sport",Everybody's Golf,PlayStation 4,70.0,"SIE Japan Studio, Sony Interactive Entertainment, Clap Hanz",2017-08-29
114932,"Simulator, Indie",Thief Simulator VR,SteamVR,70.0,"GameBoom VR, PlayWay S.A.",2019-11-12
112433,"Adventure, Indie",Oakwood,PC (Microsoft Windows),70.0,"Breaking Dimensions, Polygon Dust Entertainment Ltd.",2018-12-04
33659,"Shooter, Indie",RefRain: Prism Memories,PC (Microsoft Windows),70.0,Degica Games,2011-08-13
9837,"Indie, Arcade",Gauge,PC (Microsoft Windows),70.0,"Étienne Périn, Neko Entertainment",2014-05-23
22150,"Shooter, Indie, Arcade",Death Ray Manta SE,"PC (Microsoft Windows), Nintendo Switch",70.0,Thalamus Digital,2015-09-17
104060,"Puzzle, Strategy, Indie, Arcade, Card & Board Game",Mushroom Quest,"PC (Microsoft Windows), Xbox One, Nintendo Switch",70.0,"Xitilon, Flying Islands Team, Drageus Games",2018-06-18
121119,"Shooter, Indie, Arcade",Remote Life,"PC (Microsoft Windows), PlayStation 4, Xbox One, Nintendo Switch, PlayStation 5, Xbox Series X|S",70.0,Ratalaika Games,2019-10-04
28240,"Role-playing (RPG), Adventure, Indie",Ruin of the Reckless,PC (Microsoft Windows),70.0,Faux-Operative Games,2017-04-26
108660,"Adventure, Indie",Where Thoughts Go,PC (Microsoft Windows),70.0,"Lucas Rizzotto, Thought Co.",2018-11-08
36818,"Strategy, Turn-based strategy (TBS)",Strategic Command WWII: War in Europe,PC (Microsoft Windows),70.0,"Slitherine Ltd., Fury Software",2017-06-06
34145,"Simulator, Adventure, Indie, Visual Novel",Sickness,"Linux, PC (Microsoft Windows), Mac",70.0,"Unwonted Studios, Zetsubou",2016-01-20
81095,"Adventure, Indie",The Sand Man,PC (Microsoft Windows),70.0,"Uri, PLAYISM",2014-12-31
19812,Indie,Copoka,PC (Microsoft Windows),70.0,"Inaccurate Interactive, Guru Games, Humble Bundle",2016-07-01
29117,"Simulator, Strategy",Fish Tycoon,"PC (Microsoft Windows), Mac, Nintendo DS, iOS, Tapwave Zodiac, Windows Phone",70.0,Last Day of Work,2004-05-03
109389,"Strategy, Indie",Hentai Strip Shot,"Linux, PC (Microsoft Windows), Mac",70.0,NAISU,2018-09-21
37038,Adventure,Dal Segno,"PC (Microsoft Windows), PlayStation Vita, PlayStation 4",70.0,"Circus, MangaGamer",2017-06-30
128299,"Shooter, Puzzle, Role-playing (RPG), Adventure, Indie",Mask of Mists,"PC (Microsoft Windows), PlayStation 4, Xbox One, Nintendo Switch, PlayStation 5, Xbox Series X|S",70.0,"9 Eyes Game Studio, Stately Snail, Sometimes You",2020-04-09
128017,"Puzzle, Simulator, Adventure, Indie",Wire Lips,"PC (Microsoft Windows), PlayStation 4, Nintendo Switch",70.0,AIHASTO,2020-01-20
106161,"Platform, Indie",Return.,PC (Microsoft Windows),70.0,"Breadmeat, PsychoFlux Entertainment",2018-08-03
108281,"Fighting, Role-playing (RPG), Sport, Arcade",Football Heroes Turbo,"PC (Microsoft Windows), Nintendo Switch",70.0,Run Games,2018-09-06
83466,"Puzzle, Strategy, Turn-based strategy (TBS), Adventure, Card & Board Game",Spider Solitaire,Nintendo Switch,70.0,Baltoro Games,2020-01-16
19318,"Simulator, Adventure",Monster High: New Ghoul in School,"Linux, Wii, PlayStation 3, Xbox 360, Nintendo 3DS, Wii U",70.0,"Little Orbit, Torus Games",2015-10-27
30978,Adventure,Disney Infinity 2.0: Gold Edition,PC (Microsoft Windows),70.0,"Heavy Iron Studios, Disney Interactive Studios, Avalanche Studios",2016-12-09
107517,Indie,Immure,"Linux, PC (Microsoft Windows), Mac",70.0,"Wither Studios, LLC",2019-05-08
107806,"Strategy, Indie",Cat Warfare,"Linux, PC (Microsoft Windows), Mac",70.0,Not-So Classic Games,2020-02-26
17781,"Strategy, Quiz/Trivia, Card & Board Game",Magnifico,"PC (Microsoft Windows), Android, iOS",70.0,"Mixel, Slitherine Ltd.",2014-03-07
34927,Sport,Handball 16,"PC (Microsoft Windows), PlayStation 3, Xbox 360, PlayStation Vita, PlayStation 4, Xbox One",70.0,"Bigben Interactive, Plug In Digital, EKO Software",2015-11-27
4669,"Music, Puzzle",Alvin and the Chipmunks,"Wii, PC (Microsoft Windows), PlayStation 2, Nintendo DS",70.0,"Brash Entertainment, Fox Interactive, Sensory Sweep Studios",2007-12-04
110641,"Adventure, Indie",Zueirama,PC (Microsoft Windows),70.0,Memes Games,2019-08-06
34985,"Platform, Adventure, Indie",Bloo Kid 2,"PC (Microsoft Windows), Nintendo 3DS, Nintendo Switch",70.0,"winterworks GmbH, Headup Games",2015-05-07
127005,"Indie, Arcade",Mokoko,"Linux, PC (Microsoft Windows), Mac",70.0,NAISU,2020-02-17
16646,"Platform, Indie",A Walk in the Dark,"PC (Microsoft Windows), Xbox One",70.0,Flying Turtle Software,2013-10-04
105620,"Fighting, Shooter, Strategy, Indie, Arcade",Ubermosh: Santicide,"PC (Microsoft Windows), Nintendo Switch",70.0,"QUByte Interactive, Walter Machado",2018-07-27
69245,"Adventure, Indie",Anchorhead,"Linux, PC (Microsoft Windows), Mac",70.0,Michael Gentry,2018-01-22
55766,Indie,CometStriker,"Linux, PC (Microsoft Windows), Mac",70.0,Iced Lizard Games,2018-12-31
36319,"Strategy, Turn-based strategy (TBS)",Rise of Prussia Gold,PC (Microsoft Windows),70.0,"Slitherine Ltd., Ageod",2014-05-07
93060,"Racing, Adventure, Indie",Road Scars: Origins,PC (Microsoft Windows),70.0,NukGames,2018-04-03
16337,"Role-playing (RPG), Indie",Avernum 4,"PC (Microsoft Windows), Mac",70.0,Spiderweb Software,2005-12-12
26592,"Shooter, Simulator, Strategy, Indie",Snow Fortress,"PC (Microsoft Windows), PlayStation VR",70.0,Mythical City Games,2016-12-16
116958,"Role-playing (RPG), Simulator, Indie",Citizen of Rome - Dynasty Ascendant,"Linux, PC (Microsoft Windows), Mac, Android, iOS",70.0,Sathvik Software Solutions,2019-01-01
24032,Indie,Default Dan,PC (Microsoft Windows),70.0,Kikiwik Games,2015-03-18
115520,"Adventure, Visual Novel",Trap Shrine,PC (Microsoft Windows),70.0,"No Strike, Eroge Japan",2019-03-29
27194,"Platform, Adventure, Indie",Fumiko!,"Linux, PC (Microsoft Windows), Mac, Xbox One",70.0,Fumiko Game Studio,2017-02-14
33329,Strategy,Gnomes Garden 2,"PC (Microsoft Windows), Android, iOS, PlayStation 4, Xbox One, Nintendo Switch",70.0,"8FLOOR, Creobit",2016-04-23
51406,"Role-playing (RPG), Simulator, Strategy, Indie",Empires in Ruins,"Linux, PC (Microsoft Windows), Mac",70.0,Hammer&Ravens,2019-02-04
99083,Indie,Thunder Rally,PC (Microsoft Windows),70.0,Typical Entertainment,2020-04-07
75760,"Adventure, Indie, Visual Novel",Ascendant Hearts,"Linux, PC (Microsoft Windows), Mac, Nintendo Switch",70.0,Visualnoveler,2018-01-18
90250,"Simulator, Strategy, Indie",Ostalgie: The Berlin Wall,"Linux, PC (Microsoft Windows), Mac",70.0,Kremlingames,2018-03-25
104884,"Platform, Indie",Celestial Hacker Girl Jessica,"PC (Microsoft Windows), Mac",70.0,girl software,2017-12-31
28668,"Adventure, Indie",Last Hours of Jack,PC (Microsoft Windows),70.0,Pastanaga Sideral,2017-05-04
105716,"Puzzle, Adventure, Indie",The Subject,"Linux, PC (Microsoft Windows)",70.0,DarkStone Digital,2018-11-30
34140,Indie,Run Turn Die,PC (Microsoft Windows),70.0,Matthias Magnussen,2016-05-09
76662,"Simulator, Strategy, Adventure, Indie",Navalny 20!8 : The Rise of Evil,PC (Microsoft Windows),70.0,"Grizlikyt, Dagestan Technology",2018-12-31
107244,"Role-playing (RPG), Adventure, Indie",The Other Half,"Linux, PC (Microsoft Windows), Mac",70.0,Studio Egg Roll,2018-11-01
111222,"Simulator, Strategy",Clad in Iron: Sakhalin 1904,PC (Microsoft Windows),70.0,Totem Games,2018-11-04
116285,"Adventure, Indie",Misadventures of Laura Silver,"Linux, PC (Microsoft Windows), Mac, Android",70.0,Studio Attic Salt,2019-08-14
9978,"Platform, Puzzle, Adventure, Indie",Another Perspective,PC (Microsoft Windows),70.0,Shaun Spalding,2013-11-08
80926,"Sport, Indie",Royal Casino: Video Poker,"Linux, PC (Microsoft Windows), Mac",70.0,Bullid Games,2018-01-09
117653,"Simulator, Adventure, Indie",My Heart Grows Fonder,"PC (Microsoft Windows), Nintendo Switch",70.0,Zetsubou,2019-11-11
75073,"Fighting, Shooter, Hack and slash/Beat 'em up, Indie",Grabity,PC (Microsoft Windows),70.0,Team Ninja Thumbs,2018-03-31
116983,"Adventure, Indie, Visual Novel",LuGame: Lunchtime Games Club!,"PC (Microsoft Windows), Mac",70.0,"H. Hochkins, Urban Meadows Publishing",2019-06-20
109402,"Adventure, Indie",Ms. Squeaker's Home for the Sick,PC (Microsoft Windows),70.0,Targon Studios,2018-09-28
84551,Arcade,Game & Watch Judge,"Nintendo 3DS, Nintendo DSi",70.0,"Nintendo, iQue",2009-07-15
104568,"Puzzle, Adventure, Indie",Project Nightmares Case 36: Henrietta Kedward,"PC (Microsoft Windows), PlayStation 4, Xbox One, Nintendo Switch, PlayStation 5, Xbox Series X|S",70.0,"NC Studio, Feardemic",2021-09-29
75911,"Role-playing (RPG), Adventure, Indie",Mysterious Realms RPG,PC (Microsoft Windows),70.0,Itharius,2018-09-01
10020,"Puzzle, Simulator, Adventure",Bad Mojo: Redux,"PC (Microsoft Windows), Mac",70.0,"Pulse Entertainment, Got Game Entertainment",2004-12-10
109401,"Role-playing (RPG), Strategy, Turn-based strategy (TBS), Tactical, Indie",Of Gods and Men: The Daybreak Empire,"PC (Microsoft Windows), Mac",70.0,Dead Genre Studios,2018-11-09
86245,"Racing, Simulator, Sport, Indie",My 1980's Dashboard,PC (Microsoft Windows),70.0,Pippala Games,2018-02-12
114969,"Strategy, Indie",Ragtag,PC (Microsoft Windows),70.0,Windybeard,2019-03-13
35042,"Adventure, Visual Novel",Idol Magical Girl Chiru Chiru Michiru Part 1,"PC (Microsoft Windows), PlayStation Vita",70.0,"Sekai Project, Frontwing, Frontwing, PROTOTYPE",2014-08-15
122199,"Role-playing (RPG), Indie",Lilitales,PC (Microsoft Windows),70.0,"TUNNEL no.73, Kagura Games",2019-10-11
115979,"Simulator, Indie",Robo Instructus,"Linux, PC (Microsoft Windows), Mac",70.0,Big AB Games,2019-07-16
82818,"Role-playing (RPG), Indie",Kunoichi Botan,PC (Microsoft Windows),70.0,"Enokippu, Kagura Games",2019-01-04
110143,"Role-playing (RPG), Adventure, Indie",МЫЛО УРОНИЛ,PC (Microsoft Windows),70.0,AFBIK Studio,2018-09-19
123866,"Racing, Indie",Barro 2020,PC (Microsoft Windows),70.0,SC Jogos,2019-11-05
7203,"Point-and-click, Adventure",Hogworld: Gnart's Adventure,"Android, iOS",70.0,Snowcastle Games,2011-12-23
100715,"Role-playing (RPG), Adventure, Indie",Tell Me Everything,PC (Microsoft Windows),70.0,LizardFactory,2018-05-29
131642,"Simulator, Indie",Pizza Master VR,PC (Microsoft Windows),70.0,Plectrum Software,2020-03-06
116366,Adventure,Trinoline,"PC (Microsoft Windows), Nintendo Switch",70.0,"Minori, Entergram, Inc., MangaGamer",2019-04-18
31861,"Simulator, Strategy",Conflict of Heroes: Awakening the Bear,PC (Microsoft Windows),70.0,Slitherine Ltd.,2016-10-25
35915,"Platform, Puzzle, Adventure, Indie",Trash TV,PC (Microsoft Windows),70.0,Reverb Triple XP,2015-02-23
35920,Indie,Cataegis : The White Wind,PC (Microsoft Windows),70.0,KISS ltd,2015-09-25
110467,"Adventure, Indie",Shan Gui II: Sweet Osmanthus II,"Linux, PC (Microsoft Windows), Mac",70.0,Magenta Factory,2018-12-15
8261,"Shooter, Platform, Adventure, Indie, Arcade",Fractured Soul,"PC (Microsoft Windows), Nintendo 3DS",70.0,Endgame Studios,2012-09-13
35050,"Role-playing (RPG), Turn-based strategy (TBS), Tactical, Hack and slash/Beat 'em up, Indie",Cardinal Quest 2,"Linux, PC (Microsoft Windows), Mac, Android, iOS, Web browser",70.0,randomnine,2014-03-20
126885,"Puzzle, Strategy, Card & Board Game",Unlock the King,"PC (Microsoft Windows), Mac, Nintendo Switch",70.0,QUByte Interactive,2019-11-20
17374,"Shooter, Platform, Adventure, Indie",Rogue Stormers,"PC (Microsoft Windows), PlayStation 4, Xbox One",70.0,Black Forest Games,2015-07-17
47685,Shooter,BattleTanx: Global Assault,"Nintendo 64, PlayStation",69.99999999999999,3DO,1999-10-12
20832,"Point-and-click, Puzzle, Adventure, Indie",A New Beginning: Final Cut,PC (Microsoft Windows),69.99999999999999,Daedalic Entertainment,2012-12-11
18553,"Platform, Arcade",Frog Bog,"Atari 2600, Intellivision",69.99626370271602,"Mattel Electronics, APh Technological Consulting, Digiplay",1982-05-25
55536,"Puzzle, Role-playing (RPG), Adventure, Indie",Mirror,"PC (Microsoft Windows), Mac, Nintendo Switch",69.99481148843604,"Paradise Project, KAGAMI WORKs, SakuraGame",2017-09-21
30377,"Point-and-click, Adventure, Indie",The Whispered World: Special Edition,"Linux, PC (Microsoft Windows), Mac",69.99450755147683,Daedalic Entertainment,2014-05-06
75100,"Role-playing (RPG), Adventure, Indie",Heroes of Hammerwatch,"Linux, PC (Microsoft Windows)",69.99402301121928,Crackshell,2018-03-01
122231,Role-playing (RPG),Tokyo Mirage Sessions #FE Encore,Nintendo Switch,69.9936702385417,Nintendo,2020-01-17
250890,"Puzzle, Adventure",Agatha Christie: Murder on the Orient Express,"PC (Microsoft Windows), PlayStation 4, Xbox One, Nintendo Switch, PlayStation 5, Xbox Series X|S",69.99098554998926,Microids,2023-10-19
23881,"Role-playing (RPG), Simulator, Adventure, Indie",Diaries of a Spaceport Janitor,"PC (Microsoft Windows), Mac",69.99025373262688,"tinyBuild, Sundae Month",2016-09-16
143611,"Shooter, Strategy, MOBA",Star Wars: Hunters,"Android, iOS, Nintendo Switch",69.98991480015921,"Zynga, NaturalMotion, BossAlien",2024-06-04
13116,"Role-playing (RPG), Simulator, Strategy, Adventure",The Sims 3: Into the Future,"PC (Microsoft Windows), Mac",69.9897269914398,"Electronic Arts, Maxis",2013-10-22
45581,Sport,FIFA Soccer 96,"PlayStation, DOS",69.98834343648984,"Extended Play Productions, Electronic Arts",1995-09-30
11968,"Shooter, Arcade",Blood Money,"DOS, Commodore C64/128/MAX, Amiga, Atari ST/STE",69.98783177926158,"Psygnosis, DMA Design",1989-12-31
115473,"Role-playing (RPG), Simulator, Strategy, Adventure, Indie",Airborne Kingdom,"PC (Microsoft Windows), Mac, PlayStation 4, Xbox One, Nintendo Switch, PlayStation 5, Xbox Series X|S",69.98777983809471,"The Wandering Band, Freedom Games",2020-12-17
44932,Sport,International Superstar Soccer Pro 98,PlayStation,69.98757223637607,"KCE, Konami",1997-12-11
27839,"Point-and-click, Adventure",Sam & Max: Beyond Time and Space - Episode 5: What's New Beelzebub?,PC (Microsoft Windows),69.98696219035202,Telltale Games,2008-04-11
3630,Sport,Wayne Gretzky's 3D Hockey,"Nintendo 64, PlayStation, Arcade",69.98615592990072,"Atari Games, Midway Games, Williams Entertainment",1996-10-01
18018,"Adventure, Visual Novel",Never 7: The End of Infinity,"PC (Microsoft Windows), PlayStation 2, Mac, Dreamcast, Android, PlayStation Portable, iOS",69.98570451861521,"KID, CyberFront",2000-12-21
13167,"Platform, Racing, Adventure, Indie",JumpJet Rex,"Linux, PC (Microsoft Windows), Mac, PlayStation 4, Xbox One",69.98468677611841,"TreeFortress Games, LOOT Interactive",2015-04-21
1007,"Point-and-click, Adventure",Hector: Badge of Carnage!,"PC (Microsoft Windows), Mac, iOS",69.98458976797345,"Straandlooper Animation, Telltale Games",2011-04-27
192192,"Platform, Adventure",Sonic Adventure 2,"PC (Microsoft Windows), PlayStation 3, Xbox 360",69.98383357648025,"Sonic Team USA, Sega",2012-10-02
8836,"Simulator, Sport",NBA 2K7,"PlayStation 3, Xbox 360",69.98283109578924,"Take-Two Interactive, 2K Sports, Visual Concepts",2006-09-25
11754,Music,Hatsune Miku: Project Diva,"PlayStation 3, PlayStation Portable",69.9825634168529,"Dingo, Crypton Future Media, Sega Corporation",2009-07-02
19620,"Tactical, Hack and slash/Beat 'em up",Dynasty Warriors 4: Empires,PlayStation 2,69.98223393714827,"Koei, Omega Force",2004-03-18
16288,"Puzzle, Role-playing (RPG)",Brain Lord,"Super Nintendo Entertainment System, Super Famicom",69.98139799303294,"Produce, Enix Corporation",1994-01-28
46772,"Shooter, Arcade",Thunder Cross,"PlayStation 4, Arcade, Nintendo Switch",69.98042578601553,Konami,1988-12-31
15992,"Music, Puzzle, Indie",Musaic Box,"PC (Microsoft Windows), iOS",69.97947378242209,KranX Productions,2008-10-11
34072,"Puzzle, Indie",Hocus,"PC (Microsoft Windows), Mac, Android, iOS",69.9782109879318,Yunus Ayyildiz,2015-10-01
6377,"Puzzle, Strategy",Diner Dash,"Wii, PC (Microsoft Windows), PlayStation 3, Xbox 360, Mac, Nintendo DS, PlayStation Portable, Legacy Mobile Device",69.97777728393964,"GameLab, PlayFirst",2004-12-03
104100,Arcade,Hole.io,"Android, iOS",69.9774820586775,Voodoo,2018-05-25
39214,"Platform, Arcade",Robot Unicorn Attack,"Android, iOS, Web browser",69.97438205358998,"Spiritonin Media Games, Adult Swim Games",2010-02-04
3050,"Platform, Puzzle, Indie",Capsized,"Linux, PC (Microsoft Windows), Xbox 360, Mac",69.97407882311906,Alientrap Games Inc,2011-04-29
5573,"Role-playing (RPG), Simulator, Adventure, Indie",Planet Explorers,"Linux, PC (Microsoft Windows), Mac",69.97210511971105,Pathea Games,2016-11-08
9838,"Puzzle, Simulator, Turn-based strategy (TBS), Adventure, Card & Board Game",Governor of Poker 2,"Linux, PC (Microsoft Windows), Android, iOS",69.97174260968845,"I Sioux Game Productions B.V., Youda Games",2010-10-11
6774,"Strategy, Turn-based strategy (TBS)",Warlock II: The Exiled,PC (Microsoft Windows),69.971197621481,"1C:Ino-Co Plus, Paradox Interactive",2014-04-10
5753,Sport,Blitz: The League,"Wii, PlayStation 2, Xbox",69.97074036850272,"Midway Games, Point of View",2005-10-17
182278,Fighting,MultiVersus,"PC (Microsoft Windows), PlayStation 4, Xbox One, PlayStation 5, Xbox Series X|S",69.97021962787518,"Player First Games, WB Games, Streamline Games, WB Games New York",2024-05-28
186311,"Point-and-click, Puzzle, Adventure, Indie",Lily's Well,PC (Microsoft Windows),69.97011592292708,PureIceBlue,2021-12-27
5528,"Role-playing (RPG), Simulator, Sport, Strategy",The Sims: Livin' Large,"PC (Microsoft Windows), Mac",69.96928729319484,"Maxis, Aspyr Media, Electronic Arts, Westlake Interactive",2000-08-27
8688,"Shooter, Role-playing (RPG), Hack and slash/Beat 'em up",Witchaven II: Blood Vengeance,"PC (Microsoft Windows), DOS",69.96921498204208,"Capstone Software, IntraCorp, U.S. Gold",1996-05-06
44541,"Platform, Puzzle, Adventure",Giana Sisters: Twisted Dreams - Director's Cut,"Wii U, PlayStation 4, Xbox One",69.96565234247907,Black Forest Games,2013-10-05
125627,"Simulator, Strategy",Planet Coaster: Console Edition,"PlayStation 4, Xbox One, PlayStation 5, Xbox Series X|S",69.96514812048792,Frontier Developments,2020-11-10
26145,"Role-playing (RPG), Simulator, Strategy, Adventure, Indie",Impact Winter,"PC (Microsoft Windows), PlayStation 4, Xbox One",69.96440307736167,"Mojo Bones, Bandai Namco Entertainment",2017-05-23
81497,Arcade,Game & Watch Gallery 4,"Game Boy Advance, Wii U",69.96387525205384,"Nintendo, Tose Software, Nintendo",2002-10-25
3013,"Shooter, Role-playing (RPG), Adventure",FireFall,PC (Microsoft Windows),69.96307410672236,Red 5 Studios,2013-07-09
7674,Sport,New Star Soccer,"Android, iOS",69.96277280469103,New Star Games,2012-03-07
778,"Simulator, Sport",Madden NFL 2005,"PC (Microsoft Windows), PlayStation 2, Xbox, Nintendo GameCube",69.9611375595968,"Budcat Creations, EA Sports, EA Orlando",2004-08-09
3561,Sport,NHL 99,"Nintendo 64, PC (Microsoft Windows), PlayStation",69.96037155829926,"EA Sports, EA Canada",1998-09-30
5412,"Platform, Role-playing (RPG)",Popful Mail: Magical Fantasy Adventure,Sega CD,69.95903501244482,"Working Designs, Falcom, Sega Falcom, Sega",1994-04-01
215062,"Racing, Sport, Indie, Arcade",Horizon Chase 2,"PC (Microsoft Windows), Mac, iOS, PlayStation 4, Xbox One, Nintendo Switch, PlayStation 5, Xbox Series X|S",69.95885284772312,"Aquiris Game Studio, Epic Games Publishing",2022-09-09
9674,"Shooter, Platform, Real Time Strategy (RTS), Strategy",Star Fox 2,"Super Nintendo Entertainment System, Super Famicom",69.95855108952091,"Argonaut Games, Nintendo, Nintendo",2017-09-29
25741,"Real Time Strategy (RTS), Role-playing (RPG), Simulator, Strategy, Indie",Ashes of the Singularity: Escalation,PC (Microsoft Windows),69.95695967654018,"Oxide Games, Stardock",2016-11-10
10662,"Platform, Adventure",Disney's Tarzan,"Nintendo 64, PC (Microsoft Windows), PlayStation",69.95616534166237,"Eurocom Entertainment Software, Activision, Gradiente",1999-06-30
7036,Fighting,The King of Fighters XII,"PlayStation 3, Xbox 360, Arcade",69.95597157336114,"SNK Playmore, Ignition Entertainment",2009-04-10
212866,"Platform, Adventure",Wonder Boy in Monster World,Sega Master System/Mark III,69.95588954151503,"Sega, Westone",1993-12-31
45966,Shooter,Touhou Fuumaroku: The Story of Eastern Wonderland,PC-9800 Series,69.95543442354057,Team Shanghai Alice,1997-08-15
72016,Arcade,Game & Watch Gallery,"Game Boy, Nintendo 3DS",69.95469820707753,"Nintendo, Nintendo R&D1, Tose",1997-02-01
114392,"Music, Indie, Arcade",A Dance of Fire and Ice,"Linux, PC (Microsoft Windows), Mac, Android, iOS, Nintendo Switch",69.95401233890686,"indienova, 7th Beat Games",2014-10-04
78253,"Point-and-click, Adventure",Back to the Future: The Game - Episode 2: Get Tannen!,"PC (Microsoft Windows), PlayStation 3, Mac, iOS",69.95263362853132,Telltale Games,2011-02-16
45006,Fighting,Gundam: Battle Assault,PlayStation,69.95155977523736,"Bandai, Natsume Inc.",1998-03-12
4137,"Shooter, Adventure",Covert Ops: Nuclear Dawn,PlayStation,69.95152322319488,"Sugar and Rockets, Activision, Sony Computer Entertainment",2000-01-27
12057,"Role-playing (RPG), Adventure",Drakkhen,"PC (Microsoft Windows), DOS, Amiga, Super Nintendo Entertainment System, Atari ST/STE, Sharp X68000",69.95139732685297,"Infogrames, Classics Digital",1989-12-31
28014,"Shooter, Role-playing (RPG), Adventure, Indie",Gene Shift Auto,"Linux, PC (Microsoft Windows)",69.95083232193197,Ben Johnson (bencelot),2017-05-23
42665,Platform,Congo's Caper,"Super Nintendo Entertainment System, Super Famicom",69.95079419689873,"Data East, Hyundai",1992-12-18
5584,Shooter,Earth Defense Force: Insect Armageddon,"PC (Microsoft Windows), PlayStation 3, Xbox 360, Xbox One",69.9473874847096,"D3 Publisher, Vicious Cycle Software",2011-07-05
23895,"Simulator, Strategy, Turn-based strategy (TBS), Tactical",M.U.L.E.,"DOS, Commodore C64/128/MAX, Nintendo Entertainment System, MSX, Atari 8-bit, Sharp X1, PC-8800 Series",69.94689668847478,"Electronic Arts, Mindscape, IBM, Ozark Softscape, Bullet-Proof Software",1983-11-01
19621,Fighting,Naruto: Ultimate Ninja 2,PlayStation 2,69.94605214757388,"CyberConnect2, NAMCO BANDAI Games America Inc., Bandai, Atari Europe",2004-09-30
25678,"Simulator, Strategy, Indie",Political Animals,"Linux, PC (Microsoft Windows), Mac",69.94537918756792,"Squeaky Wheel, Positech Games",2016-11-02
71231,Fighting,Double Dragon,"Game Boy, Nintendo 3DS",69.94307977454116,"Nintendo, Arc System Works, Tradewest Inc",1990-07-20
2572,Fighting,Dragon Ball Z: Tenkaichi Tag Team,PlayStation Portable,69.94292556780363,"Spike, Bandai Namco Entertainment, Bird Studio",2010-09-30
